,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,Churn Score,CLTV
4400,1,0,0,1,10,1,0,1,2,2,2,0,0,2,1,0,2,95.95,5036.9,0,61,4523
4401,0,0,1,0,13,1,2,0,2,2,2,2,2,2,2,1,1,94.8,6859.05,0,71,5072
4402,1,0,0,0,12,1,2,1,2,2,2,0,2,2,1,1,2,107.75,6521.9,0,29,5364
4403,0,0,0,0,2,1,0,0,2,0,0,2,0,0,1,1,3,54.6,617.85,0,49,2573
4404,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,71.3,157.75,0,43,2274
4405,1,0,0,0,4,1,0,2,1,1,1,1,1,1,1,1,0,19.5,516.3,0,36,4761
4406,0,0,0,0,8,1,2,0,0,2,0,0,0,0,1,1,1,56.3,2364.0,0,46,2994
4407,0,0,1,1,14,1,2,0,2,2,2,2,2,2,2,1,1,90.55,6239.05,0,66,6009
4408,0,0,1,1,6,1,0,0,2,2,2,0,0,0,1,1,3,60.8,2042.05,0,48,4522
4409,1,0,0,0,5,1,0,1,0,0,2,2,2,2,0,1,1,98.8,2807.1,0,42,4580
4410,1,1,1,0,7,1,0,1,2,2,2,2,2,0,1,1,1,98.15,4116.8,0,53,4332
4411,1,0,1,0,7,0,1,0,2,0,2,0,0,0,1,0,3,35.35,1317.95,0,60,3314
4412,0,0,1,0,9,1,2,1,0,2,0,2,2,2,1,1,2,103.15,4594.65,0,32,3517
4413,0,0,0,0,11,1,2,1,2,2,2,0,2,2,1,1,2,107.75,6332.75,0,57,5121
4414,1,0,0,0,7,1,2,1,0,2,0,0,0,0,1,0,1,81.4,3213.75,0,22,4104
4415,0,0,1,1,10,1,2,1,0,2,2,0,2,0,1,1,1,95.7,4976.15,0,31,4415
4416,1,1,1,0,13,1,2,1,0,2,2,0,2,2,1,1,2,104.8,7308.95,0,57,5291
4417,1,1,1,0,12,1,0,1,0,0,0,0,0,0,1,1,0,70.95,4555.2,0,30,4871
4418,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,44.95,44.95,0,75,3256
4419,0,0,1,0,13,1,2,1,0,0,2,0,2,2,1,1,2,97.65,6982.5,0,35,4252
4420,0,1,1,1,5,0,1,0,0,2,2,0,0,0,0,1,3,35.65,1025.15,0,46,4107
4421,0,0,0,0,13,1,2,0,2,0,2,2,2,2,2,1,3,85.25,5714.2,0,61,6322
4422,0,0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,19.5,19.5,0,23,5279
4423,0,0,1,1,5,1,2,2,1,1,1,1,1,1,2,1,3,25.1,789.55,0,35,5851
4424,0,0,1,0,9,1,0,1,0,0,2,2,2,2,0,1,1,100.05,4834.0,0,34,3468
4425,0,0,1,1,10,1,0,0,2,2,0,0,0,0,0,0,2,55.7,3131.8,0,61,4149
4426,1,0,0,0,7,1,2,1,2,0,0,0,2,0,0,1,2,91.15,3369.25,0,37,3194
4427,0,0,1,0,6,1,0,1,0,2,0,0,0,2,0,1,0,83.85,2674.15,0,56,4283
4428,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,45.9,199.75,0,39,3200
4429,1,0,1,1,14,1,2,2,1,1,1,1,1,1,2,1,1,25.1,1790.8,0,52,4185
4430,1,0,1,1,0,1,0,2,1,1,1,1,1,1,0,0,3,19.7,19.7,0,43,2004
4431,0,1,0,0,2,1,0,1,0,0,0,0,2,2,0,1,2,91.5,1400.3,0,41,4173
4432,1,0,1,1,1,1,0,0,2,0,0,0,0,0,0,1,1,51.3,411.6,0,66,2545
4433,0,0,0,0,6,1,0,2,1,1,1,1,1,1,1,0,3,21.1,741.0,0,79,5707
4434,0,1,0,0,11,1,2,1,0,2,2,0,2,2,0,0,2,104.75,5841.35,0,35,5128
4435,1,1,1,1,12,1,2,1,2,2,0,0,0,0,0,1,2,85.75,5688.45,0,21,4978
4436,0,0,1,1,0,1,0,2,1,1,1,1,1,1,1,0,3,20.3,31.9,0,58,2843
4437,1,1,1,0,12,1,2,1,2,0,0,0,2,2,1,1,2,100.75,6674.65,0,66,4368
4438,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,74.15,1345.75,0,73,5033
4439,0,0,0,0,4,1,2,0,2,0,2,0,2,2,1,1,2,78.55,1843.05,0,47,3127
4440,1,0,1,0,13,1,0,2,1,1,1,1,1,1,2,0,1,19.85,1433.8,0,39,4442
4441,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,50.7,214.55,0,60,4288
4442,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,45.0,865.85,0,62,4519
4443,0,0,0,0,3,1,0,1,0,2,2,0,0,0,0,0,2,77.8,1358.6,0,42,4228
4444,0,1,1,0,7,1,0,1,2,0,0,0,0,2,0,1,2,83.45,3147.15,0,49,2768
4445,1,0,0,0,9,1,2,1,2,2,0,0,2,0,1,0,0,94.8,4535.85,0,66,5022
4446,0,0,1,1,10,1,0,2,1,1,1,1,1,1,2,0,0,20.1,1078.75,0,71,4529
4447,1,0,0,0,1,1,2,0,0,0,0,0,0,2,0,0,3,59.9,542.4,0,66,5414
4448,0,0,1,0,5,1,2,0,2,2,2,2,2,2,1,1,1,90.1,2312.55,0,39,2068
4449,1,0,1,0,8,1,0,0,0,2,2,2,2,0,1,1,2,70.95,3250.45,0,66,3678
4450,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3,29.2,98.5,0,48,4699
4451,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,46.6,87.9,0,54,5096
4452,1,0,0,0,4,1,0,1,2,0,0,0,0,0,0,0,0,74.3,1952.25,0,64,4815
4453,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,69.3,153.8,0,58,2901
4454,0,0,1,0,11,1,2,1,0,2,2,0,0,2,1,1,2,94.3,5610.15,0,77,6166
4455,0,0,1,1,11,1,2,0,2,0,2,2,2,0,2,1,3,76.45,4519.5,0,27,5978
4456,1,0,0,0,8,0,1,0,2,0,2,0,2,2,1,1,2,54.0,2440.25,0,36,4256
4457,1,0,0,0,13,1,2,1,0,2,0,2,2,2,1,1,2,104.25,6860.6,0,42,4915
4458,1,0,1,1,13,1,0,2,1,1,1,1,1,1,2,0,0,19.95,1377.7,0,53,4165
4459,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,24.95,190.25,0,24,5473
4460,1,0,0,0,3,1,2,1,2,0,2,0,0,0,0,1,2,84.75,1651.95,0,24,5157
4461,1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,19.75,78.3,0,25,4987
4462,0,0,0,0,13,1,2,1,2,2,2,2,2,2,2,1,0,113.65,7939.25,0,75,6424
4463,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,44.9,44.9,0,21,2451
4464,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.25,576.7,0,74,2332
4465,1,0,0,0,10,1,2,2,1,1,1,1,1,1,2,0,3,24.6,1279.0,0,44,4610
4466,1,1,0,0,10,1,2,2,1,1,1,1,1,1,1,0,0,25.0,1260.7,0,49,5896
4467,1,0,1,1,2,1,0,2,1,1,1,1,1,1,0,0,0,20.95,267.35,0,31,4075
4468,1,0,1,1,11,1,2,1,2,0,2,2,2,2,2,1,2,110.6,6586.85,0,22,5756
4469,1,0,0,0,3,1,0,0,2,2,0,0,0,0,0,1,1,55.5,934.15,0,38,3190
4470,1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,19.45,19.45,0,48,2133
4471,1,1,0,0,8,1,2,1,0,0,0,0,2,0,0,1,2,84.85,3645.6,0,56,4556
4472,0,0,1,0,3,1,0,2,1,1,1,1,1,1,0,0,3,19.6,314.45,0,79,4298
4473,0,0,1,1,11,1,0,0,2,2,0,0,0,0,1,0,2,53.45,3053.0,0,21,5660
4474,1,0,1,1,7,1,0,2,1,1,1,1,1,1,1,0,1,19.8,677.05,0,24,5137
4475,0,0,1,0,14,1,2,1,2,2,2,2,2,2,2,0,1,112.1,7965.95,0,62,4272
4476,1,1,1,0,0,1,0,1,0,0,2,0,0,0,0,1,2,74.2,140.1,0,32,3170
4477,0,0,0,0,3,1,2,0,0,0,2,2,2,0,0,1,3,69.0,1108.0,0,22,4439
4478,0,0,0,0,3,1,0,2,1,1,1,1,1,1,1,0,1,19.35,295.55,0,22,2017
4479,0,0,0,0,1,1,0,2,1,1,1,1,1,1,1,1,3,19.8,198.25,0,34,5270
4480,1,0,1,1,12,1,2,1,0,2,2,2,2,2,2,1,1,109.2,6741.15,0,34,5543
4481,0,0,0,0,0,1,2,1,0,2,0,0,0,0,0,1,3,79.15,79.15,0,57,2742
4482,1,0,1,1,4,1,0,0,0,2,2,0,0,0,1,0,3,53.65,1355.45,0,25,5854
4483,1,0,1,1,14,1,0,1,2,2,2,2,2,0,2,0,1,100.2,7209.0,0,55,5502
4484,0,0,1,1,14,1,0,1,2,2,2,2,2,2,2,1,0,108.65,7726.35,0,48,5730
4485,0,0,1,0,9,0,1,0,2,0,0,0,2,0,0,0,0,40.65,2070.75,0,29,5565
4486,1,0,1,1,5,0,1,0,2,2,2,2,0,2,1,1,1,55.35,1636.95,0,70,5138
4487,1,0,1,0,14,1,2,1,2,2,2,2,0,2,2,0,0,105.6,7581.5,0,48,5981
4488,0,0,0,0,9,1,2,1,0,0,0,0,2,2,0,1,2,95.7,4729.75,0,44,4164
4489,1,0,1,0,14,1,2,0,2,0,2,2,2,2,2,0,2,83.2,6126.1,0,73,5350
4490,1,1,1,0,13,1,2,0,2,2,2,2,2,2,2,0,1,90.05,6333.4,0,47,4666
4491,1,0,0,0,14,1,2,1,2,0,0,2,0,2,1,0,1,97.65,6687.85,0,37,5319
4492,1,0,1,1,12,1,0,0,2,2,2,2,0,0,2,1,0,68.05,4158.25,0,78,4436
4493,1,0,0,0,13,1,2,1,2,2,2,0,0,2,2,1,0,102.1,7149.35,0,62,5228
4494,1,0,0,0,12,1,2,2,1,1,1,1,1,1,2,0,0,23.4,1429.65,0,67,5822
4495,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,2,71.05,472.65,0,49,4668
4496,1,0,1,1,1,1,0,2,1,1,1,1,1,1,1,0,3,19.45,113.5,0,43,3461
4497,0,1,0,0,6,0,1,0,2,2,2,0,2,2,0,1,0,59.45,1884.65,0,30,3116
4498,1,0,1,1,5,1,2,1,0,0,0,0,2,2,1,0,0,92.2,2568.15,0,26,5116
4499,1,0,0,0,5,1,0,2,1,1,1,1,1,1,2,0,1,19.85,470.0,0,58,2176
4500,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,43.9,278.4,0,75,3565
4501,1,1,0,0,5,1,2,1,2,0,0,0,0,2,0,1,1,90.5,2595.85,0,53,5983
4502,1,0,0,0,12,1,2,1,0,2,0,0,0,2,1,0,1,90.45,5825.5,0,23,4616
4503,0,0,0,1,10,1,2,0,0,2,2,2,2,2,1,1,2,84.6,4449.75,0,60,4733
4504,0,0,0,0,4,1,0,1,0,2,0,2,2,2,0,1,0,99.15,1956.4,0,36,5324
4505,1,0,0,0,3,1,0,2,1,1,1,1,1,1,1,0,3,19.95,310.6,0,76,2221
4506,1,0,1,1,3,1,0,2,1,1,1,1,1,1,2,0,3,20.5,290.55,0,52,2856
4507,0,0,0,0,6,1,0,0,0,0,2,0,0,2,0,1,2,62.1,2096.1,0,65,5315
4508,0,1,0,0,6,1,0,1,0,0,0,0,0,2,0,1,2,79.5,2665.0,0,24,3041
4509,0,0,1,1,5,1,0,2,1,1,1,1,1,1,0,1,0,19.55,543.8,0,41,3948
4510,0,0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,20.35,20.35,0,40,2183
4511,1,0,0,0,11,0,1,0,0,0,0,2,2,2,0,1,2,51.7,3005.8,0,30,6107
4512,0,0,1,1,14,1,2,2,1,1,1,1,1,1,1,1,0,23.3,1623.15,0,30,4152
4513,0,0,0,0,7,1,0,0,2,2,0,0,2,0,0,0,3,65.1,2586.0,0,54,3885
4514,1,0,1,1,7,1,2,1,0,0,2,0,0,0,0,1,2,81.2,3292.3,0,61,5370
4515,1,0,1,1,12,1,0,0,2,2,2,2,2,0,2,0,1,74.5,4674.55,0,52,6382
4516,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,80.5,232.35,0,53,2032
4517,1,0,1,1,7,0,1,0,0,2,2,2,2,2,1,0,3,60.3,2448.5,0,28,3724
4518,1,0,1,0,1,1,0,1,2,0,0,0,0,0,0,1,3,75.0,658.1,0,80,5413
4519,1,1,1,0,6,1,0,1,2,0,0,2,2,0,1,0,3,90.15,3128.8,0,38,3202
4520,1,0,1,0,1,1,2,0,0,2,2,0,0,2,0,1,1,69.05,653.95,0,60,2907
4521,1,0,1,1,6,1,2,0,0,0,0,0,0,2,0,0,0,59.7,1825.5,0,20,2425
4522,0,0,1,0,9,1,0,2,1,1,1,1,1,1,1,1,0,19.85,943.1,0,39,4358
4523,0,0,0,0,1,0,1,0,0,2,0,0,0,2,0,0,2,40.75,359.4,0,24,2973
4524,1,0,1,0,4,1,0,1,0,0,0,2,2,2,0,1,1,95.7,2338.35,0,34,4535
4525,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,46.3,46.3,0,65,2546
4526,0,0,1,1,8,1,2,0,2,2,2,2,2,0,0,0,3,81.3,3541.1,0,77,3111
4527,0,0,1,1,10,1,0,2,1,1,1,1,1,1,0,0,1,20.0,1087.25,0,53,4277
4528,0,0,0,0,7,1,2,0,2,2,2,0,0,0,0,1,0,66.15,2522.4,0,78,4933
4529,1,0,1,1,7,1,0,2,1,1,1,1,1,1,0,0,2,19.6,717.3,0,34,3854
4530,1,0,0,0,6,1,0,0,0,2,0,0,0,0,0,1,2,49.8,1734.2,0,47,2711
4531,0,0,1,0,13,1,2,1,0,0,2,0,2,2,1,1,2,101.75,7069.3,0,47,5596
4532,0,0,0,0,2,1,0,0,2,0,0,2,0,0,1,0,3,55.15,742.9,0,59,3161
4533,0,0,0,0,12,1,2,1,0,2,2,0,2,2,1,1,2,103.95,6423.0,0,59,4148
4534,1,0,0,0,8,1,0,1,0,2,0,2,2,2,2,1,1,99.65,4220.35,0,66,2640
4535,1,0,0,0,4,1,2,1,0,0,0,0,0,0,0,1,2,73.7,1558.7,0,39,2071
4536,1,1,0,0,10,0,1,0,0,0,2,0,2,2,1,1,0,50.05,2743.45,0,70,4932
4537,1,0,1,0,13,0,1,0,2,0,2,2,2,2,2,0,0,60.25,4055.5,0,44,5717
4538,0,1,1,0,13,1,0,1,2,2,0,0,0,2,1,0,1,87.3,6055.55,0,69,4148
4539,1,0,1,1,9,1,2,0,0,2,0,0,0,0,0,0,2,54.25,2538.2,0,71,2320
4540,0,0,1,1,14,1,0,0,2,2,2,2,2,2,2,0,0,85.3,6129.2,0,28,4456
4541,1,1,1,0,6,0,1,0,0,2,2,2,2,0,0,1,2,50.0,1750.85,0,65,5600
4542,0,0,1,1,14,1,2,0,2,2,2,2,2,2,2,0,1,90.95,6652.45,0,66,5096
4543,1,1,1,0,7,1,0,1,0,0,0,0,0,0,0,1,0,72.25,2575.45,0,20,4121
4544,0,1,1,1,12,1,2,1,0,2,2,0,0,2,0,1,1,96.1,6019.35,0,37,5868
4545,0,0,1,0,14,1,0,2,1,1,1,1,1,1,2,0,1,19.85,1379.6,0,56,4121
4546,1,0,0,1,4,1,0,0,0,2,0,2,0,0,0,1,0,55.3,1284.2,0,65,4028
4547,0,0,0,0,3,1,0,2,1,1,1,1,1,1,1,0,3,20.1,296.15,0,72,5052
4548,1,0,0,0,1,1,0,0,2,0,2,2,2,0,0,1,3,69.5,653.25,0,72,3628
4549,1,0,1,1,3,1,2,2,1,1,1,1,1,1,2,1,3,25.15,412.6,0,33,3931
4550,0,0,1,0,4,1,2,1,0,0,2,0,0,0,0,1,3,79.65,1928.7,0,72,3816
4551,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,71.25,71.25,0,49,5033
4552,1,1,0,0,14,1,2,1,2,2,2,2,2,2,2,0,0,113.8,7845.8,0,56,4598
4553,0,0,1,0,14,1,2,2,1,1,1,1,1,1,2,0,2,24.55,1750.7,0,52,4169
4554,0,0,0,1,2,1,0,2,1,1,1,1,1,1,0,0,1,19.7,216.2,0,67,3838
4555,0,1,1,0,11,1,2,1,0,0,2,0,2,2,1,1,1,100.5,6029.0,0,34,6442
4556,0,0,0,0,9,1,0,0,0,0,2,2,2,2,2,1,0,74.45,3721.9,0,60,4517
4557,0,1,0,0,5,1,2,1,0,2,2,0,2,2,0,1,2,104.1,3121.1,0,59,5655
4558,0,0,1,0,10,1,0,2,1,1,1,1,1,1,1,0,1,19.05,990.45,0,74,6160
4559,1,0,0,1,7,1,2,2,1,1,1,1,1,1,2,0,3,25.0,1004.35,0,55,4295
4560,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.05,157.65,0,61,3248
4561,1,0,0,0,7,1,0,1,0,0,2,2,0,0,1,0,2,81.9,3219.75,0,46,3446
4562,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.7,572.85,0,20,5242
4563,0,0,1,1,10,1,2,1,0,0,2,0,0,2,1,1,2,90.15,4554.85,0,22,5692
4564,1,0,1,1,14,1,2,2,1,1,1,1,1,1,2,0,1,25.35,1847.55,0,68,5747
4565,1,1,0,0,14,1,2,2,1,1,1,1,1,1,2,1,3,24.65,1766.75,0,73,4788
4566,0,1,1,0,13,1,0,2,1,1,1,1,1,1,2,1,1,19.55,1462.05,0,22,5209
4567,1,0,1,0,7,0,1,0,2,2,0,2,2,2,2,1,0,60.0,2193.2,0,42,2187
4568,0,0,1,0,5,1,0,1,0,2,2,0,0,2,0,0,1,89.9,2433.5,0,55,3676
4569,0,0,1,0,6,1,0,2,1,1,1,1,1,1,0,0,0,19.4,641.15,0,31,3846
4570,1,1,1,0,9,1,0,0,0,2,0,0,0,0,2,0,3,49.8,2398.4,0,37,4306
4571,0,0,1,1,7,1,2,2,1,1,1,1,1,1,2,1,0,24.1,861.85,0,36,3753
4572,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,2,54.25,583.0,0,43,2253
4573,1,0,1,0,13,1,2,1,2,2,2,0,2,2,1,0,1,109.9,7332.4,0,26,5416
4574,1,0,0,0,1,0,1,0,0,0,2,2,0,0,1,1,1,35.5,249.55,0,48,5124
4575,0,0,0,0,10,1,0,1,0,0,0,0,2,2,1,0,1,87.55,4475.9,0,57,6021
4576,0,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,3,88.4,788.6,0,32,2952
4577,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,3,50.8,202.3,0,47,4521
4578,1,0,1,0,14,1,2,1,2,2,2,0,2,0,2,1,2,99.0,6994.6,0,31,5295
4579,0,1,1,1,4,1,0,1,0,0,2,0,2,2,2,1,2,96.55,2263.45,0,73,4309
4580,1,0,1,0,4,1,0,0,2,0,0,0,2,0,1,1,0,59.75,1374.35,0,31,3947
4581,1,0,0,0,8,1,2,1,2,2,2,0,2,2,0,1,2,111.5,4915.15,0,26,2827
4582,0,0,1,1,6,1,2,2,1,1,1,1,1,1,0,0,0,24.25,838.5,0,73,5531
4583,0,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,20.5,20.5,0,54,4454
4584,1,0,0,0,5,1,0,0,2,2,0,2,2,0,1,0,2,70.4,2044.75,0,68,3380
4585,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,30.55,30.55,0,57,5565
4586,1,0,1,1,3,1,2,0,2,2,0,2,2,2,0,0,2,84.9,1398.25,0,43,2269
4587,1,0,1,0,14,1,0,0,2,0,0,2,0,0,2,0,0,54.5,3778.2,0,57,4957
4588,1,0,0,0,8,1,2,1,0,0,0,0,0,0,0,1,1,75.35,3161.4,0,33,4898
4589,1,0,1,0,9,0,1,0,2,0,0,2,2,0,1,1,0,44.45,2188.45,0,54,5363
4590,0,0,0,0,8,1,2,1,0,0,2,0,2,2,0,0,0,98.05,3990.6,0,58,5614
4591,0,0,1,0,7,1,2,0,0,2,0,0,2,0,1,0,0,63.9,2635.0,0,41,2654
4592,0,0,1,1,0,1,2,0,0,2,2,0,2,0,0,1,0,69.15,235.0,0,22,2301
4593,0,0,0,0,7,1,2,0,2,0,0,0,2,0,1,0,0,64.65,2347.85,0,45,5255
4594,0,0,1,1,6,1,2,1,0,2,0,0,2,2,0,1,2,98.85,3089.6,0,25,3149
4595,0,0,1,1,6,1,2,1,2,0,0,0,2,0,0,0,2,89.6,2901.8,0,54,4444
4596,0,0,0,0,11,1,2,1,0,2,2,0,0,0,0,1,2,83.25,4949.1,0,32,4094
4597,0,0,1,0,5,1,0,0,0,2,2,2,0,2,1,0,0,70.25,2198.9,0,66,5417
4598,0,0,1,1,5,1,2,2,1,1,1,1,1,1,2,0,2,24.5,761.95,0,67,2645
4599,1,0,0,1,1,1,0,2,1,1,1,1,1,1,1,0,3,20.1,190.25,0,20,3444
4600,0,0,1,1,13,1,2,0,2,2,2,0,2,0,1,1,1,73.0,5163.0,0,67,4156
4601,0,0,1,1,13,1,2,0,2,0,0,2,0,0,2,0,1,61.4,4059.85,0,80,5266
4602,1,0,0,0,5,1,2,1,0,0,2,2,0,0,0,1,3,84.3,2281.6,0,66,5471
4603,1,0,1,1,13,1,0,2,1,1,1,1,1,1,2,0,0,19.9,1356.7,0,54,6058
4604,1,0,0,0,2,1,0,2,1,1,1,1,1,1,2,0,3,20.4,231.45,0,51,5397
4605,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,50.75,50.75,0,69,3631
4606,1,0,1,1,1,1,0,2,1,1,1,1,1,1,1,0,3,20.45,242.4,0,54,4613
4607,0,0,1,1,10,1,2,0,2,2,0,2,0,2,1,1,0,75.75,4264.25,0,51,4489
4608,1,0,0,0,8,1,0,0,2,0,0,2,2,0,1,0,2,65.4,2774.55,0,76,5827
4609,1,0,1,1,13,1,0,0,2,2,2,0,0,0,2,1,0,59.75,4069.9,0,39,4665
4610,1,1,0,0,2,1,0,1,0,0,0,0,0,2,0,1,2,78.5,874.2,0,51,4333
4611,1,0,0,0,5,1,0,0,0,0,2,0,0,0,0,0,0,48.95,1323.7,0,66,4825
4612,0,0,1,0,11,1,2,1,2,0,0,0,2,2,0,1,2,99.65,5497.05,0,42,5106
4613,1,0,0,0,5,1,0,2,1,1,1,1,1,1,1,0,1,18.25,534.7,0,67,5327
4614,0,0,0,0,8,1,0,0,2,0,2,0,0,0,0,0,1,54.55,2455.05,0,72,5387
4615,1,0,0,1,4,0,1,0,2,2,0,2,0,0,1,0,0,40.65,947.4,0,43,5230
4616,0,0,1,1,3,1,0,2,1,1,1,1,1,1,0,0,3,20.45,357.0,0,71,2047
4617,1,0,1,1,12,1,2,2,1,1,1,1,1,1,1,0,0,24.8,1476.25,0,53,5105
4618,1,0,0,0,13,1,2,0,2,2,2,2,2,2,1,1,0,88.8,5903.15,0,68,4081
4619,1,0,0,0,12,1,0,2,1,1,1,1,1,1,2,1,1,20.05,1201.65,0,74,4568
4620,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,69.8,146.65,0,26,3527
4621,0,0,1,1,4,1,2,0,2,0,2,2,2,0,2,1,0,77.15,1759.4,0,33,2572
4622,0,0,0,1,4,0,1,0,2,0,0,2,0,0,2,0,0,35.05,844.45,0,69,2754
4623,0,1,0,0,14,1,2,1,0,2,2,2,2,2,2,1,0,108.1,7774.05,0,71,4474
4624,0,0,1,0,0,1,2,1,0,0,0,0,2,0,0,1,2,84.05,134.05,0,78,2115
4625,0,0,0,0,1,1,0,2,1,1,1,1,1,1,1,1,0,20.2,140.95,0,38,5066
4626,1,0,0,0,6,0,1,0,0,0,2,0,2,2,0,0,2,49.2,1701.65,0,40,2782
4627,1,0,0,0,4,1,2,2,1,1,1,1,1,1,1,0,2,24.6,592.65,0,79,5448
4628,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,2,71.65,135.75,0,67,3916
4629,1,0,1,1,14,1,2,1,2,2,2,2,0,2,2,1,1,104.9,7732.65,0,25,6378
4630,0,0,0,0,8,1,2,1,2,2,2,2,2,0,0,1,2,106.5,4282.4,0,75,4434
4631,1,0,0,0,5,1,0,1,0,2,0,0,0,0,1,0,0,75.5,2018.1,0,43,5184
4632,0,0,1,1,0,1,2,0,0,2,0,2,0,0,0,1,3,58.5,224.85,0,23,5605
4633,1,0,0,0,9,1,0,0,0,2,2,2,2,2,2,0,1,78.9,3771.5,0,47,4063
4634,0,1,1,0,2,1,0,0,2,0,2,2,2,2,1,1,2,79.2,943.85,0,42,3355
4635,1,0,1,0,11,1,2,1,2,0,2,2,2,2,0,1,0,109.45,6572.85,0,77,4350
4636,1,0,0,0,10,1,0,0,2,0,2,2,0,0,2,1,2,59.2,3175.85,0,33,5162
4637,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,29.15,29.15,0,40,3923
4638,1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,20.05,20.05,0,49,2313
4639,0,0,0,0,8,1,0,0,0,0,2,2,0,2,2,0,1,66.5,2762.75,0,62,4668
4640,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,49.55,49.55,0,36,5277
4641,1,0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,1,73.6,232.5,0,53,5510
4642,0,0,1,0,14,1,2,0,2,2,2,0,2,2,2,1,1,82.65,5919.35,0,42,4324
4643,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,1,2,49.0,749.25,0,25,2597
4644,0,0,0,0,2,1,2,2,1,1,1,1,1,1,1,0,2,25.2,245.15,0,55,4998
4645,0,0,0,0,0,1,2,2,1,1,1,1,1,1,0,0,3,25.45,134.75,0,24,4855
4646,1,0,1,0,14,1,2,1,2,0,2,2,2,2,2,1,1,110.9,8240.85,0,67,4938
4647,0,0,1,0,10,1,2,1,0,2,0,0,0,0,0,1,1,77.75,4266.4,0,46,4621
4648,0,0,1,1,7,1,2,2,1,1,1,1,1,1,0,1,2,26.2,1077.5,0,37,2211
4649,0,0,1,0,11,1,0,2,1,1,1,1,1,1,2,0,0,19.9,1115.6,0,48,4408
4650,1,1,1,1,10,1,2,0,0,2,2,0,2,2,1,1,2,80.85,4079.55,0,76,6090
4651,1,0,1,0,8,1,0,0,0,0,0,0,2,0,1,1,3,56.35,2391.15,0,70,4928
4652,0,0,1,1,9,1,0,2,1,1,1,1,1,1,2,0,0,19.3,890.5,0,43,5829
4653,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,50.4,137.25,0,53,4639
4654,1,0,1,1,10,1,0,0,0,0,2,2,0,0,2,1,1,55.25,3119.9,0,42,5821
4655,1,0,0,0,5,1,0,2,1,1,1,1,1,1,1,0,3,19.1,529.5,0,38,5880
4656,0,0,0,1,2,1,2,1,0,0,0,0,2,0,0,1,2,84.05,966.55,0,77,4621
4657,0,0,1,0,13,1,2,1,0,2,2,0,2,2,0,1,2,105.2,6936.85,0,20,4016
4658,1,0,1,1,5,1,2,1,0,0,0,0,0,0,0,1,0,75.75,1929.0,0,46,4994
4659,0,0,0,0,11,1,0,1,0,0,0,2,2,2,0,1,2,95.3,5817.7,0,68,6460
4660,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.85,178.8,0,63,2788
4661,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.1,435.0,0,55,5741
4662,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.25,186.15,0,68,5546
